Code,Severity,Description,User Severity,rpt msg,solution
PVT-034,Warning,"NAME
       PVT-034  (warning)   %d  port  driving_cells affected for early, %d for
       late.

DESCRIPTION
       This message is issued when there are mismatches between the  specified
       and  effective values of the process number, process label, voltage, or
       temperature operating conditions of a particular corner.  It  describes
       the number of port driving_cells affected by the mismatched PVT values.
       It will be preceded by a PVT-030 warning, which  lists  the  number  of
       mismatches.

WHAT NEXT
       Review  the  P/V/T  operating conditions supported by the relevant cell
       libraries.  Review the constraints for missing or  incorrect  set_volt-
       age,   set_temperature,   set_process_number,   set_process_label,   or
       set_operating_conditions commands applied to the port or the top  level
       of the design.  The report_pvt command will give more information about
       this situation for a particular port.",[fill severity],"Warning: 0 port driving_cells affected for early, 0 for late. (PVT-034) (MSG-3032)",[fill solution]
SQM-1040,Warning,"NAME
       SQM-1040 (warning) No cell bus will be mapped to multibit because there
       is no multibit cells in the cell libraries.

DESCRIPTION
       This warning message is issued when bus instance is to  be  mapped  but
       library doesn't have multibit cells.

WHAT NEXT
       Check library to provide multibit cells for bus mapping.  ~",[fill severity],No cell bus will be mapped to multibit because there is no multibit cells in the cell libraries. (MSG-3032),[fill solution]
SQM-1046,Warning,"NAME
       SQM-1046  (warning) Sequential element '%s' of module '%s' is mapped to
       library cell '%s' or its equivalents, which don't  have  nextstate:data
       defined  on  input  port.  This  may  result  in synchronous input nets
       swapped.

DESCRIPTION
       This warning message is issued when instance is  mapped  to  a  libcell
       where  there  is  no  nextstate_type attribute defined on its ports. In
       this case, functional input pairs like D/SET, D/CLEAR  can  be  swapped
       during net connection as they are logically equivalent. Tool can't tell
       which port is the ""true"" data port.

WHAT NEXT
       User can ignore this warning if they don't care about  pin  connection.
       Otherwise  choose  another  libcell  which  is  properly  defined  with
       nextstate_type.  For example: get_attribute [get_lib_pins   -of_objects
       [get_lib_cells   */DFPCRQX1HXP ] ] nextstate_type ~",[fill severity],"Warning: Sequential element 'bit_secure_1/slice_0/hreset_sync/t_reset_sync_reg' of module 'bit_coin' is mapped to library cell 'SDFFARX1_RVT' or its equivalents, which don't have nextstate:data defined on input port. This may result in synchronous input nets swapped. (SQM-1046) (MSG-3032)",[fill solution]
TCK-001,Warning,"NAME
       TCK-001  (Warning) The reported endpoint '%s' is unconstrained. Reason:
       %s.

DESCRIPTION
       The error message occurs when there are unconstrained endpoints in  the
       design.  The design is not fully constrained. There are several reasons
       for the unconstrained endpoints: false path, no check, unclocked,  dis-
       abeld check, case constant, or no arrival path.

WHAT NEXT
       The  violation  message  identifies  the unconstrained endpoint and the
       reason. You could check whether it is a expected behavior.",[fill severity],The reported endpoint '%s' is unconstrained. Reason: %s. (MSG-3032),[fill solution]
TCK-012,Warning,"NAME
       TCK-012 (Warning) The input port '%s' has no clock_relative delay spec-
       ified.

DESCRIPTION
       The reported input port is not a clock source. The port does  not  have
       an  input delay value, and it also has paths from it which are not dis-
       abled or false paths. In order to enable proper constraining  of  paths
       from  the  port,  a  realistic input delay needs to be provided for all
       data input ports.

WHAT NEXT
       The violation message will give you the input port which has  no  input
       delay  specified.   To  resolve  this  issue, consider specifying input
       delay for each non-clock source input port.  This  input  delay  should
       also be relative to a clock in the design.",[fill severity],The input port '%s' has no clock_relative delay specified. (MSG-3032),[fill solution]
TIM-207,Warning,"NAME
       TIM-207  (Warning)  Libraries  do not have CCS noise model for accurate
       waveform analysis in advanced waveform propagation mode.

DESCRIPTION
       When advanced waveform propagation analysis is enabled, it is  required
       that  the  stage driver cell has CCS noise model(s) for its timing arcs
       in  terms of  either  arc-based  or   pin-based   CCS  noise  model(s).
       When  such CCS noise model(s) are not present in the library,  analysis
       with  desired accuracy cannot be performed.

WHAT NEXT
       Fix the library to ensure that all library cell timing arcs have either
       arc-based or pin-based CCS noise models.

SEE ALSO
       time.delay_calc_waveform_analysis_mode (3)
       time.awp_compatibility_mode (3)",[fill severity],Warning: Libraries do not have CCS noise model for accurate waveform analysis in advanced waveform propagation mode. (TIM-207) (MSG-3032),[fill solution]
UIC-058,Warning,"NAME
       UIC-058  (warning) Scenario %s is not configured for %s analysis: skip-
       ping.

DESCRIPTION
       The specified scenario has not been activated for setup or hold  analy-
       sis.   Because  of this, no setup or hold timing paths can be found for
       it.

WHAT NEXT
       If setup or hold analysis is deliberately being skipped for  this  sce-
       nario,  this  warning  can  be  ignored.   Otherwise,  use the set_sce-
       nario_status command to activate this scenario for setup or hold analy-
       sis.",[fill severity],Warning: Scenario FUNC_0.85V_HOLD is not configured for setup analysis: skipping. (UIC-058) (MSG-3032),[fill solution]
ZRT-022,Warning,"NAME
       ZRT-022 (warn) Cannot find a default contact code for layer %s.

DESCRIPTION
       This  warning  message  indicates  that  a default contact code was not
       found for the specified layer. This is most likely  due  to  a  missing
       default contact code definition in the technology file.

WHAT NEXT
       Add  a  default  contact code definition to the technology file. If the
       specified layer is a nonrouting layer, such as V0, you can ignore  this
       message.",[fill severity],Warning: Cannot find a default contact code for layer CO. (ZRT-022) (MSG-3032),[fill solution]
ZRT-027,Warning,"NAME
       ZRT-027 (warn) Ignore %d top cell ports with no pins.

DESCRIPTION
       This  warning  message indicates that the design's top cell has logical
       ports which have no physical shapes attached to them.  The router  will
       ignore such ports.

WHAT NEXT
       Please check the top cell and create physical shapes for those ports if
       needed.",[fill severity],Warning: Ignore 2 top cell ports with no pins. (ZRT-027) (MSG-3032),[fill solution]
ZRT-044,Warning,"NAME
       ZRT-044 (warn) Standard cell pin %s/%s has no valid via regions.

DESCRIPTION
       Via  regions  are  useful  in  avoiding  DRCs  in accessing pins and in
       accessing pins off the routing grid. It is defined  with  the  matching
       via specified by the contact code number.

WHAT NEXT
       Please  check  for  DRCs  in  accessing this pin, and check ZRT-038 for
       error in contact code number, and generate the via  regions  if  neces-
       sary.",[fill severity],Standard cell pin %s/%s has no valid via regions. (MSG-3032),[fill solution]
ZRT-101,Warning,"NAME
       ZRT-101 (warning) Power net %s has no power preroutes, skip tie-off.

DESCRIPTION
       Power  net  has no power preroutes. Tie-off will be turned off for this
       net.

WHAT NEXT
       Please add power preroutes.",[fill severity],"Power net %s has no power preroutes, skip tie-off. (MSG-3032)",[fill solution]
ZRT-143,Warning,"NAME
       ZRT-143  (warning)  Secondary  PG  net  %s has no power stripe, skip to
       route.

DESCRIPTION
       Secondary PG net has no power stripe to connect.

WHAT NEXT
       Please add power stripe.",[fill severity],"Secondary PG net %s has no power stripe, skip to route. (MSG-3032)",[fill solution]
ZRT-511,Warning,"NAME
       ZRT-511 (Warning) Cell contains tie connections which are not connected
       to real PG.

DESCRIPTION
       Cell contains some tie nets (tie_low or tie_high) which  are  not  con-
       nected to real PG. These nets will not contain route information unless
       they are realized with PG rail. To connect to PG rail,  users  need  to
       call ""connect_pg_net"" command.

       An example for query such a net is
        get_nets -hierarchical -filter net_type=~tie_low

WHAT NEXT
       Run ""connect_pg_net"".",[fill severity],Warning: Cell contains tie connections which are not connected to real PG. (ZRT-511) (MSG-3032),[fill solution]
ZRT-625,Warning,"NAME
       ZRT-625  (warn)  Master  cell  %s  has duplicated redundant library pin
       shapes at {%.3f %.3f} {%.3f %.3f} on layer %s.

DESCRIPTION
        Duplicated redundant library pin shapes are found at  the  give  loca-
       tion.
        The coordinates are relative to the library inside.
        These  incorrect  data will impact the router performance and DRC con-
       vergence.

WHAT NEXT
        Please remove the redundant pin shapes.
        Please also review the tool flow, they might be generated from  incor-
       rect
        library preparation flow.",[fill severity],Warning: Master cell bit_coin has duplicated redundant library pin shapes at {-1.368 0.001} {-1.064 2499.319} on layer M3. (ZRT-625) (MSG-3032),[fill solution]
ZRT-740,Warning,"NAME
       ZRT-740 (warning)  %s is unplaced.  This may impact routing result.

DESCRIPTION
       A port is unplaced.  This is atypical and may impact routing result.

WHAT NEXT
       If this is not expected, please fix the issue.",[fill severity],Warning: Port sipo_sw_out of cell bit_coin is unplaced.  This may impact routing result. (ZRT-740) (MSG-3032),[fill solution]
ZRT-763,Warning,"NAME
       ZRT-763  (warning)  Cell  %s  is placed overlapping with other cells at
       {{%.3f %.3f} {%.3f %.3f}}.

DESCRIPTION
       This warning message indicates that there are other  cells  overlapping
       with  this  cell.  This  is  a  roughly check for overlapped cell.  For
       detailed information, please run ""check_legality"".

WHAT NEXT
       Please make sure all the cells are placed legally  before  running  the
       router and run check_legality before running check_routability.",[fill severity],Warning: Cell compile_ZBUF_4_inst_194305 is placed overlapping with other cells at {{3082.856 2029.648} {3086.504 2031.320}}. (ZRT-763) (MSG-3032),[fill solution]
