"Code","Severity","Description","User Severity","rpt msg","solution"
"MV-072","Info","NAME
       MV-072  (information) The level shifter '%s' is not associated with any
       level shifter strategies.

DESCRIPTION
       This message is printed when the specified level shifter is not associ-
       ated with any level shifter strategies.

       When  the  tool cannot associate level shifter cells with level shifter
       strategies, it might be caused by one of these reasons:  level  shifter
       cell is not inserted based on any strategy, it might purely be inserted
       to fix the voltage shifting automatically;  or  the  level  shifter  is
       inserted base on certain strategy, but the nestlist got changed without
       introducing any extra violation. In  any  case,  existing  power/ground
       supply  nets  of  the  cell are maintained. No association will pose no
       problem in downstream tools.

WHAT NEXT
       This is an information-only message. No action is required.

SEE ALSO
       associate_mv_cells(2)
       report_power_domains(2)
       report_mv_path(2)
       report_cell(2)","","Information: The level shifter 'bit_secure_6_snps_PD_SIPO_SECURE__ISO_SIPO_OUT_snps_addr_3_ISO_SIPO_OUT' is not associated with any level shifter strategies. (MV-072) (MSG-3032)",""
"MV-074","Warning","NAME
       MV-074  (warning) The power switch cell '%s' is not associated with any
       power switch strategies.

DESCRIPTION
       This message is printed when the specified power  switch  cell  is  not
       associated with any power switch strategies.

       The  tool cannot associate power switch cells with power switch strate-
       gies if there are any discrepancies between them. In such a case,  sup-
       ply  net  connections of the power switch cells cannot be automatically
       derived by the tool. While it is sufficient to continue the implementa-
       tion  flow if supply net connections are explicitly specified, the tool
       will not be able to check and ensure that the power  switch  cells  are
       properly  inserted  and  consistent  with  the  power switch strategies
       intended for the cells.

WHAT NEXT
       Check the related power switch strategy  and  the  association  of  the
       power switch cell.

SEE ALSO
       associate_mv_cells(2)
       report_power_domains(2)
       report_cell(2)","","Warning: The power switch cell 'piso_secure_0/headerfooter_snps_PD_PISO_SECURE__SW_PISO_SECURE_snps_HEAD2X16_HVT_R887_C0_28' is not associated with any power switch strategies. (MV-074) (MSG-3032)",""
"MV-075","Info","NAME
       MV-075  (information)  Total %d sequential cells have been converted to
       %sretention cells.

DESCRIPTION
       This information message indicates that the reported  number  of  flip-
       flops and/or latches which are targets of retention strategy (retention
       candidates), have been converted to either generic or  technology  spe-
       cific retention cells.  When the candidate cells are generic sequential
       elements, they will be converted generic  retention  elements.  If  the
       candidate  cells  are  already  from technology library, they will con-
       verted to  respective  retention  equivalent  cell  in  the  technology
       library.

WHAT NEXT
       This is just an information message. No action is required.

SEE ALSO
       create_mv_cells(2)
       set_retention(2)
       set_retention_control(2)
       map_retention_cell(2)","","Information: Total 38114 sequential cells have been converted to generic retention cells. (MV-075) (MSG-3032)",""
"MV-079","Info","NAME
       MV-079  (information)  Message '%s' limit (%d) exceeded. Remainder will
       be suppressed. The  limit  can  be  changed  with  '-max_message_count'
       option.

DESCRIPTION
       This message indicates that the message limit has been exceeded and the
       remainder will be suppressed.

WHAT NEXT
       Run check_mv_design with different  value  for  the  -max_message_count
       option.

SEE ALSO
       check_mv_design(2)","","Information: Message 'MV-074' limit (20) exceeded. Remainder will be suppressed. The limit can be changed with '-max_message_count' option. (MV-079) (MSG-3032)",""
"MV-080","Info","NAME
       MV-080 (information) Total %d %s violations.

NAME
       MV-080 (warning) Total %d %s violations.

DESCRIPTION
       This  message,  printed by check_mv_design, gives the total number of a
       specific type of MV violation.  All violations may not  be  printed  in
       the report.  By default, only 20 of each type of violation are printed.
       This number can be controlled by the check_mv_design -max_message_count
       option.   To  see  details  of  every  violation,  use  check_mv_design
       -max_message_count all.

WHAT NEXT
       No further action is required.   Optionally,  increase  the  number  of
       printed  violations  to  see  more  details  by  using  check_mv_design
       -max_message_count.

SEE ALSO
       check_mv_design(2)","","Information: Total 2232 MV-074 violations. (MV-080) (MSG-3032)",""
"MV-081","Info","NAME
       MV-081  (information)  Total %d out of %d %s cells have been associated
       with %s strategy(s).

DESCRIPTION
       This message shows the number of mv cells out of total same type  cells
       in  design  that have been associated with the strategy. Association is
       the process of pairing UPF  power  management  strategies  (i.e.  level
       shifting,  isolation,  repeater,  etc.)  with existing power management
       cells in the design.

WHAT NEXT
       This is an information-only message. No action is required if the  num-
       ber  of associated cells is expected. If some cells are not associated,
       it is an indication that some part  of  the  defined  strategy  is  not
       matching  with the instantiated power management cell.  For example, if
       the related supplies of a level shifter input and output pin are  elec-
       trically  equivalent, the level shifter will not get associated because
       voltage differential is needed. The related supplies of a  pin  can  be
       checked with the get_related_supply_nets command. In order for any cell
       to get automatically associated, all  of  the  defined  UPF  constrains
       associated  with that strategy need to match with the implementation of
       the power management cell.  Any discrepancy can lead to an unassociated
       cell.  The following is a partial list of checks performed during auto-
       matic association of power management cells:

       Level shifters
         -map cells against instance lib cell
         -physical location vs. strategy location
         -related supplies of load and driver
         -voltage differential against threshold and level shifter rules
         -included and excluded element list associated with strategy

       Isolation cells
         -map cells vs. instance lib cell
         -physical location vs. strategy location
         -related supplies of load and driver and enable pin vs. strategy
         -connection to the control signal
         -included and excluded element list associated with strategy

       Retention registers
         -map cells vs. instance lib cell
         -location vs. power domain
         -connection to the save and restore signals
         -associated supply sets
         -included and excluded element list associated with strategy

       Power switches
         -map cells vs. instance lib cell
         -location vs. power domain (i.e. voltage area)
         -connection to sleep and acknowledge pins
         -related supplies of input, output and control ports
         -associated supply sets
         -instances associated with strategy

       Repeater cells
         -location vs. power domain
         -related supplies of output vs. strategy
         -included and excluded element list associated with strategy

       Association  can  be  manually  performed  using  the  set_power_strat-
       egy_attribute command.  If automatic association fails and manual asso-
       ciation is used, check_mv_design report should be used to validate  the
       newly  associated cell is not failing multi-voltage checks.  If a power
       management cell is associated with a UPF strategy, the association will
       be registered under cell attribute power_strategy.

       Some useful commands for debugging association issues are:
         -get_related_supply_net for checking driver and load related supplies
         -all_fanin or all_fanout for tracing pin connectivity to control sig-
       nals
         -report_cell -power for seeing PG pin connectivity of a cell
         -report_mv_path -full  for  understanding  the  connectivity  of  the
       multi-voltage path

SEE ALSO
       associate_mv_cells(2)
       get_related_supply_net(2)
       report_mv_path(2)
       set_power_strategy_attribute(2)
       check_mv_design(2)","","Information: Total 778 out of 3010 power switch cells have been associated with power switch strategy(s). (MV-081) (MSG-3032)",""
"MV-082","Info","NAME
       MV-082   (information)   Total  %d  error(s)  and  %d  warning(s)  from
       check_mv_design.

DESCRIPTION
       This summary message shows the total number of error(s) and  warning(s)
       reported  by  check_mv_design.   Details for some of these messages may
       have been suppressed.  Use check_mv_design -max_message_count to  spec-
       ify the count of detailed outputs per message tag.  Use check_mv_design
       -max_message_count all to report all details.

WHAT NEXT
       Check the details of the reported  violations  in  the  check_mv_design
       report.

SEE ALSO
       check_mv_design(2)","","Information: Total 0 error(s) and 2232 warning(s) from check_mv_design. (MV-082) (MSG-3032)",""
"MV-1091","Info","NAME
       MV-1091 (info) User library has %d level shifter%s and %d enabled level
       shifter%s available to be used.

DESCRIPTION
       This message occurs when user executes the create_mv_cells command with
       -verbose  option.   It  shows  the  number of level shifter and enabled
       level shifter library cells that are available  to  the  tool.   Notice
       that  if  a  library  cell has the dont_touch attribute set to true, it
       cannot be used by the tool.

WHAT NEXT
       No action is required.

SEE ALSO
       set_level_shifter(2)
       create_mv_cells(2)
       set_dont_touch(2)","","Information: User library has 36 level shifters and 72 enabled level shifters available to be used. (MV-1091) (MSG-3032)",""
"MV-134","Info","NAME
       MV-134 (information) Committing UPF.

DESCRIPTION
       Some  commands  require  UPF  to be committed before they get executed.
       This message indicates that UPF is being  committed  automatically  for
       such a command.

WHAT NEXT
       N/A

SEE ALSO
       commit_upf(2)","","Information: Committing UPF. (MV-134) (MSG-3032)",""
"MV-234","Warning","NAME
       MV-234 (warning)  Caution with argument '%s'. '%s'.

DESCRIPTION
       This is a warning message for connect_power_switch command. Among other
       cases, it may be issued if certain options  that  are  unnecessary  for
       certain modes are entered but being ignored.

WHAT NEXT
       Review  the  specific information given by the MV-234 error message and
       refer to the connect_power_switch man  page  for  complete  information
       about using the command.

SEE ALSO
       connect_power_switch(2)","","Warning: Caution with argument '-direction'. '-direction should not be specified with -ring_direction and will be ignored.'. (MV-234) (MSG-3032)",""
"MV-282","Warning","NAME
       MV-282  (Warning)  The  switch cell '%s' is skipped for ring connection
       when it's specified by option '%s'.

DESCRIPTION
       This warning message is reported only when the switch cell is specified
       in -object_list/-voltage_area and power switch ring connection skips it
       because it's not closest to the voltage  area  edge  or  other  reasons
       which  have  been reported - source pin is same as ack pin or sleep pin
       is same as ack out.

       We only report at most 5 switch cells to avoid bogus message.

SEE ALSO
       connect_power_switch(2)
       MV-030(n)","","Warning: The switch cell 'piso_secure_0/headerfooter_snps_PD_PISO_SECURE__SW_PISO_SECURE_snps_HEAD2X16_HVT_R11_C0_8' is skipped for ring connection when it's specified by option '-voltage_area'. (MV-282) (MSG-3032)",""
"MV-334","Info","NAME
       MV-334 (Information) Total number of MV cells in the design.

DESCRIPTION
       This  information  message  is printed during MV cell insertion compile
       flow step.

WHAT NEXT
       This is just an information message.

SEE ALSO","","Information: Total number of MV cells in the design. (MV-334) (MSG-3032)",""
"MV-341","Info","NAME
       MV-341  (information) Power and ground nets will be connected to mapped
       cells only. Unmapped instances and  switch  placeholder  cells  in  the
       design are skipped.

DESCRIPTION
       connect_pg_net makes power and ground connections to mapped cells only,
       and unmapped instances and switch placeholder cells in the design  will
       be skipped.

WHAT NEXT
       This message is informational. No action is required.

SEE ALSO
       connect_pg_net(2)","","Information: Power and ground nets will be connected to mapped cells only. Unmapped instances and switch placeholder cells in the design are skipped. (MV-341) (MSG-3032)",""
"MV-382","Info","NAME
       MV-382 (info) connections of %d power/ground pin(s) are %s.

DESCRIPTION
       This  message occurs when user executes the connect_pg_net command.  It
       shows the number of connections of pin(s) that are created or changed.

SEE ALSO
       connect_pg_net(2)","","Information: connections of 0 power/ground pin(s) are created or changed. (MV-382) (MSG-3032)",""
"MV-396","Info","NAME
       MV-396 (information) Connecting to %s pins in automatic mode.

DESCRIPTION
       This message indicates whether automatic mode of connect_pg_net command
       will make connections to PG, tie-off or both pin types.

WHAT NEXT
       This message is informational. No action is required.

SEE ALSO
       connect_pg_net(2) mv.pg.connect_pg_net_auto_mode_include_tie(n)","","Information: Connecting to PG and tie pins in automatic mode. (MV-396) (MSG-3032)",""
"NDM-099","Info","NAME
       NDM-099 (info) Running auto PG connection.

DESCRIPTION
       This is a message indicating auto PG connection is running.

WHAT NEXT","","Information: Running auto PG connection. (NDM-099) (MSG-3032)",""
"NDM-102","Warning","NAME
       NDM-102  (warning)  Technology  '%s'  used  for  frame-view creation in
       library '%s', is inconsistent  with  the  current  technology  '%s'  of
       library  '%s'.  Please  run derive_design_level_via_regions to generate
       up-do-date via region in the design library.

DESCRIPTION
       The technology of the reference library is inconsistent with technology
       of  the  design library. Need to run derive_design_level_via_regions to
       generate up-do-date via region in the design library.

WHAT NEXT
       Update the library with consistent technology and  try  again.  Or  run
       derive_design_level_via_regions  to  generate  up-do-date via region in
       the design library.

SEE ALSO
       create_lib(2)
       open_lib(2)
       read_tech_file(2)
       derive_design_level_via_regions(2)","","Warning: Technology 'saed32nm_1p9m_mw.tf' used for frame-view creation in library 'sram2rw16x4_tt1p_v125c', is inconsistent with the current technology 'saed32nm_1p9m_mw.tf' of library 'bit_coin.nlib'. Please run derive_design_level_via_regions to generate up-do-date via region in the design library. (NDM-102) (MSG-3032)",""
"NDMUI-669","Warning","NAME
       NDMUI-669  (warning)  All  user-defined  attributes  are  persistent by
       default from 2018.06 release. Please use the '-non_persistent' if  non-
       persistent user attribute is preferred.

DESCRIPTION
       Earlier  user-defined  attributes  were non-persistent by default, user
       had to specify -persistent option to make them  persistent.   But  from
       2018.06 release, all user-defined attributes are persistent by default.

WHAT NEXT
       New  option  '-non_persistent'  has been added in next 2018.06 release.
       The user script should be modified if user-defined attribute has to  be
       non-persistent only.","","Warning: All user-defined attributes are persistent by default from 2018.06 release. Please use the '-non_persistent' if non-persistent user attribute is preferred. (NDMUI-669) (MSG-3032)",""
"NEX-011","Info","NAME
       NEX-011 (info) %s

DESCRIPTION
       This message tell extraction progress, the specified step begin to run.

WHAT NEXT
       n/a","","Information: Design Average RC for design bit_coin  (NEX-011) (MSG-3032)",""
"NEX-017","Info","NAME
       NEX-017 (info) r = %f ohm/um, via_r = %f ohm/cut, c = %f ff/um, cc = %f
       ff/um (%s %s)

DESCRIPTION
       This is a information message of average rc value per um. Each  routing
       direction may have seperate average rc value.

       The  average  rc value is based on parasitic tech libraries and current
       whole design congestion average rate.

       The purpose of average rc is to check rc value roughly.

WHAT NEXT
       n/a","","Information: r = 1.785714 ohm/um, via_r = 0.598412 ohm/cut, c = 0.083998 ff/um, cc = 0.000000 ff/um (Y dir) (NEX-017) (MSG-3032)",""
"NEX-022","Info","NAME
       NEX-022 (information) The RC mode used is %s.

DESCRIPTION
       This message advises you of the RC model that the tool will use to com-
       pute
        RC value.

       The valid RC modes and their descriptions  are  shown  below,  starting
       with  the highest priority and ending with the lowest priority based on
       design route status.

     o  DR(detail routed), if 60% of all nets are detail routed

     o  GR(global routed), if 60% of all nets are global or detail routed

     o  CTO(clock routed), if 1 or more nets are global or detail routed

     o  VR(virtual routed), can be done with/without routed net  depending  on
       timer's control

     o   RDE(route  driven  estimation),  can  be done with/without routed net
       depending on timer's control. Estimation is  done  thru  captured  data
       learned from routing.","","Information: The RC mode used is VR for design 'bit_coin'. (NEX-022) (MSG-3032)",""
"OPT-035","Warning","NAME
       OPT-035  (warning)  Power  app  option  %s  has been deprecated. Please
       remove it from your script.

DESCRIPTION
       App options opt.power.mode and opt.power.effort have  been  deprecated.
       Please remove them from your script.

WHAT NEXT
       Switch  to  compile.flow.enable_power,  place_opt.flow.enable_power and
       clock_opt.flow.enable_power.

SEE ALSO
       set_qor_strategy(2)
       compile.flow.enable_power(3)
       place_opt.flow.enable_power(3)
       clock_opt.flow.enable_power(3)","","Warning: Power app option opt.power.effort has been deprecated. Please remove it from your script. (OPT-035) (MSG-3032)",""
"OPT-055","Info","NAME
       OPT-055  (Information)  Current  block utilization is '%.5f', effective
       utilization is '%.5f'.

DESCRIPTION
       This message provides the  current  block  utilization  numbers  during
       optimization.  In some designs, density PG structure at low metal layer
       may block some sites for placement.  Also, existence  of  multi-row  or
       inbound  cells can cause unusable sites adjacent to these cells.  There
       are also color-based cell spacing rules that can cause unusable  sites.
       The  effective utilization number is calculated by treating these unus-
       able sites as used area.  Therefore, this is a more accurate  represen-
       tation of the cell density seen by placement and optimization engines.

       The  estimation  for the number of unusable sites adjacent to multi-row
       or inbound cells is controlled  by  place.utilization.multi_row_penalty
       and place.utilization.inbound_penalty options.

       The  estimation  for the number of unusable sites under low metal layer
       PG    nets    is    controlled    by    place.coarse.pnet_aware_layers,
       place.coarse.pnet_aware_min_width  and  place.coarse.pnet_aware_density
       options.

       Keepout margins are not included in block  utilization  but  the  sites
       covered  by  keepout  margins are not available for optimization usage.
       Therefore, keepout margins will also increase the effective utilization
       number.

WHAT NEXT
       If effective utilization is much larger than utilization, check the low
       metal layer PG structure or use ""analyze_lib_cell_placement  -lib_cells
       [all_lib_cells]""  to  see how many library cells became unusable due to
       PG structure.  Also, check to see if the utilization penalty for multi-
       row and inbound cells are setup properly.

SEE ALSO
       report_utilization   (2)  analyze_lib_cell_placement  (2)  report_keep-
       out_margins   (2)    place.legalize.enable_color_aware_placement    (2)
       place.utilization.multi_row_penalty          (3)         place.utiliza-
       tion.inbound_penalty     (3)     place.coarse.pnet_aware_layers     (3)
       place.coarse.pnet_aware_min_width  (3)  place.coarse.pnet_aware_penalty
       (3)","","Information: Current block utilization is '0.09210', effective utilization is '0.10251'. (OPT-055) (MSG-3032)",""
"OPT-069","Warning","NAME
       OPT-069 (warning) Skipping pin %s. Reason - %s.

DESCRIPTION
       Tie-cell insertion is skipped for a pin due to specified reason.

WHAT NEXT
       User can check whether the reason mentioned is reasonable.

       ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~","","Warning: Skipping pin piso_secure_0/headerfooter_snps_PD_PISO_SECURE__SW_PISO_SECURE_snps_HEAD2X16_HVT_R893_C92_2975/SLEEP. Reason - No matching lib-cells found for hierarchy bit_secure_0/sipo_slice_first. (OPT-069) (MSG-3032)",""
"OPT-078","Info","NAME
       OPT-078 (Information) timingScenario %s timingCorner %s. %s

DESCRIPTION
       Indicate the corner scenarios information used for the buffering

WHAT NEXT","","Information: timingScenario FUNC_0.78V_SETUP timingCorner FUNC_0.78V_SETUP.  Using corner FUNC_0.78V_SETUP for worst leakage corner. (OPT-078) (MSG-3032)",""
"OPT-079","Info","NAME
       OPT-079 (Information) Using default layer %s

DESCRIPTION
       Indicate the default layer information used for the buffering

WHAT NEXT","","Information: Using default layer M4 (Inferior) (OPT-079) (MSG-3032)",""
"OPT-081","Info","NAME
       OPT-081  (Information)  Nominal  =  %s   Design Mt = %0.6f  Target = %s
       MaxRC = %0.6f%s

DESCRIPTION
       Characterization messages printing for HFS buffering

WHAT NEXT","","Information: Nominal = 0.0335040  Design MT = 0.200000  Target = 0.1301403  MaxRC = 0.090510 Fast Target = 0.042331 (OPT-081) (MSG-3032)",""
"OPT-1033","Info","NAME
       OPT-1033  (Information)  The  following  site def%s will be used during
       technology mapping: %s

DESCRIPTION
       Tool will use the specified site def during technology mapping.

WHAT NEXT
       No action required.

SEE ALSO
       report_site_defs(2)
       set_auto_floorplan_constraints(2)","","Information: The following site def will be used during technology mapping: unit (OPT-1033) (MSG-3032)",""
"OPT-202","Warning","NAME
       OPT-202 (warning) No legal tie cell is available to drive '%s' pin.

DESCRIPTION
       There  is  no  tie  cell  in the library that is available for constant
       (1'b0 / 1'b1) fixing, given the constraints for the reported pin.  This
       could  be because of target library subset selection, power constraints
       etc.

WHAT NEXT
       Check and update power constraints or targer library subset constraints
       or provide the library with additional cells.","","Warning: No legal tie cell is available to drive 'piso_secure_0/headerfooter_snps_PD_PISO_SECURE__SW_PISO_SECURE_snps_HEAD2X16_HVT_R3_C0_4/SLEEP' pin. (OPT-202) (MSG-3032)",""
"OPT-909","Info","NAME
       OPT-909 (info) Estimating clock gate latencies for scenario '%s'.

DESCRIPTION
       This  informative  message indicates that clock latencies are estimated
       for the specified scenario during pre-CTS optimization in the place_opt
       or  compile_fusion  flow.  The estimated latencies are annotated on the
       design  as  an  offset  on  top  of  user-annotated   latencies   using
       'set_clock_latency  -offset'.   Note that these are not SDC constraints
       and will not be reported when 'write_sdc' is  called.  To  inspect  the
       latency offsets, please use the 'write_script' command.

SEE ALSO
       write_sdc(2)   write_script(2)   create_placement(2)  compile_fusion(2)
       place_opt(2)","","Information: Estimating clock gate latencies for scenario 'FUNC_0.85V_HOLD'. (OPT-909) (MSG-3032)",""
"PDC-003","Warning","NAME
       PDC-003 (Warning) Routing direction of metal layer %s is neither ""hori-
       zontal"" nor ""vertical"".  PDC checks  will  not  be  performed  on  this
       layer.

DESCRIPTION
       This  warning  message indicates that no routing direction has been set
       on the metal layer.  This may result in DRC violations due  to  illegal
       placement.

WHAT NEXT
       set_attribute  [get_layer <layer>] routing_direction <horizontal/verti-
       cal>","","Warning: Routing direction of metal layer PO is neither ""horizontal"" nor ""vertical"".  PDC checks will not be performed on this layer. (PDC-003) (MSG-3032)",""
"PGR-091","Warning","NAME
       PGR-091 (warn) %s

DESCRIPTION
       This  message  reports a failed attempt to create wire or via using the
       compile_pg command. The reason for failure can be either wrong  parame-
       ters in the compile_pg command or DRC violations. Perform the following
       steps to ascertain the actual cause of failure.  1) Check  for  invalid
       parameter  in the compile_pg command using <-ignore_drc> option. If the
       compile_pg  command  fails  to  create  wires  and/or  vias  with   the
       <-ignore_drc>  option,  it  means  that some invalid parameter has been
       provided to the compile_pg command. Use the  details  provided  in  the
       compile_pg  command  page  to know more about valid parameters that you
       can use with this command. Try running the command again  with  correct
       parameters. If the command succeeds in creating wires and vias, proceed
       to  the  next  step.   2)  Run  the  compile_pg  command  without   the
       <-ignore_drc> option but add the <-show_phantom> option. If the command
       fails to create some wires and  vias  then  some  DRC  violations  have
       occurred.  To  view  the details of the DRC violations, use View->Error
       Browser in the tool GUI.

WHAT NEXT
       On finding any DRC rule violation you can look at the relevant DRC man-
       uals  to  rectify any related issues in the design. The DRC manuals can
       be found in Solvnetplus.","","Warning: There is no wire or via being created. The reason for failure can be either wrong parameters for the strategies or DRC violations. Use <-ignore_drc> or <-show_phantom> with compile_pg for more information. (PGR-091) (MSG-3032)",""
"PGR-093","Warning","NAME
       PGR-093  (warning)  Recommend to turn on the advanced legalizer if cell
       spacing is expected to be checked.

DESCRIPTION
       The cell spacing rule defined by set_placement_spacing_rules is  mainly
       supported by the advanced legalizer.  If the cell spacing rule has been
       set, we  recommend  to  turn  on  the  advanced  legalizer  by  setting
       place.legalize.enable_advanced_legalizer  be true to make sure the cor-
       rect behavior of power switch array creation.

WHAT NEXT
       Please check if the setting is intended.","","Warning: Recommend to turn on the advanced legalizer if cell spacing is expected to be checked. (PGR-093) (MSG-3032)",""
"PGR-095","Warning","NAME
       PGR-095 (warning) Strategy via rule is not defined. Add appropriate via
       rule to get expected results and avoid runtime penalties.

DESCRIPTION
       Strategy via rule is not defined,  causing  via  rule  to  fallback  to
       default  behavior.   This implies trying to connect all possible inter-
       sections with any possible via. Often this does not yield the  expected
       result  and in most cases will incur a runtime penalty. Consider if the
       default via rule behavior is the expected result.

WHAT NEXT
       Please add appropriate via rule setting.","","Warning: Strategy via rule is not defined. Add appropriate via rule to get expected results and avoid runtime penalties. (PGR-095) (MSG-3032)",""
"PGR-599","Warning","NAME
       PGR-599 (warning) %s

DESCRIPTION
       General warning message.

WHAT NEXT
       Follow the warning message instruction.","","Warning: Failed to connect instance bit_secure_15/slice_31/nibble_1 pin VSS pin bbox (6445.072 245.628)(6445.372 245.928) pin layer ID 19 net VSS due to: Connection wire DRCs. (PGR-599) (MSG-3032)",""
"PLACE-027","Info","NAME
       PLACE-027  (info)  Automatic density control has selected the following
       settings: max_density %.2f, congestion_driven_max_util %.2f.

DESCRIPTION
       This message indicates that automatic density control  is  enabled  for
       coarse placement, and reports the selected settings.

WHAT NEXT","","Information: Automatic density control has selected the following settings: max_density 0.70, congestion_driven_max_util 0.89. (PLACE-027) (MSG-3032)",""
"PLACE-030","Info","NAME
       PLACE-030 (info) Reducing cell density for %s%% of the movable cells to
       alleviate congestion. This changes the average cell density in non-con-
       gested areas from %s to %s.

DESCRIPTION
       This  message  reports  several statistics for the congestion reduction
       step of coarse placement: It reports the percentage  of  movable  cells
       that  are  in  areas where congestion removal is reducing the cell den-
       sity. It also reports how that increases cell density for cells in non-
       congested areas.

WHAT NEXT","","Information: Reducing cell density for 3.4% of the movable cells to alleviate congestion. This changes the average cell density in non-congested areas from 0.213 to 0.213. (PLACE-030) (MSG-3032)",""
"PLACE-098","Info","NAME
       PLACE-098 (info) %sAuto Density Control is %s.

DESCRIPTION
       This  message indicates the status of automatic density control for the
       coarse placer.

SEE ALSO
       place.coarse.auto_density_control(3)","","Information: Enhanced Auto Density Control is used. (PLACE-098) (MSG-3032)",""
"POW-005","Info","NAME
       POW-005  (information) Activity for scenario %s was cached, no propaga-
       tion required.

DESCRIPTION
       Switching activity for  a  scenario  was  already  calculated  earlier.
       Therefore switching activity information will not be re-calculated.

WHAT NEXT
       No action is required.","","Information: Activity for scenario FUNC_0.85V_SETUP was cached, no propagation required. (POW-005) (MSG-3032)",""
"POW-009","Warning","NAME
       POW-009 (warning) Power analysis is disabled %s as leakage/swcap/inter-
       nal   mode   power   app   options   can   be    off    and/or    leak-
       age_power/dynamic_power scenario flags are set to false.

DESCRIPTION
       This  message  occurs  when  the  scenario power flags are false and/or
       leakage/swcap/internal app options are 'off'.

WHAT NEXT
       Set the required power analysis app option to 'on' and enable the  sce-
       nario power flags.

SEE ALSO
       report_power(2)
       report_scenarios(2)
       power.leakage_mode(3)
       power.swcap_mode(3)
       power.internal_mode(3)","","Warning: Power analysis is disabled for scenario 'FUNC_0.85V_HOLD' as leakage/swcap/internal mode power app options can be off and/or leakage_power/dynamic_power scenario flags are set to false. (POW-009) (MSG-3032)",""
"POW-024","Info","NAME
       POW-024 (information) Doing activity propagation for mode '%s' and cor-
       ner '%s' with effort level '%s'.

DESCRIPTION
       Specifies that activity propagation is being done for a given mode  and
       corner.

WHAT NEXT
       Activity propagation should proceed for a valid combination of mode and
       corner.","","Information: Doing activity propagation for mode 'FUNC_085' and corner 'FUNC_0.85V_SETUP' with effort level 'medium'. (POW-024) (MSG-3032)",""
"POW-034","Warning","NAME
       POW-034  (warning)  No  valid  clocks available in design '%s'. Setting
       clock frequency to %s GHz.

DESCRIPTION
       The design does not have any valid clocks.  The  simulation  resolution
       needed  to determine random vector generation during switching activity
       propagation is based on the fastest clock.

WHAT NEXT
       Ensure there are valid clocks defined for the mode.

SEE ALSO
       set_switching_activity (2)
       get_switching_activity (2)","","Warning: No valid clocks available in design 'bit_coin'. Setting clock frequency to 1 GHz. (POW-034) (MSG-3032)",""
"POW-046","Warning","NAME
       POW-046 (warning) Power table extrapolation (%s mode) for port %s on %s
       for parameter %s. Lowest table value = %f, highest table  value  =  %f,
       value = %f

DESCRIPTION
       This  message  is  given  when a parameter during power table access is
       outside of the table range. Based on the mode, it will be  extrapolated
       or clipped to the range.

WHAT NEXT
       The  extrapolation mode can be set by app option power.table_extrapola-
       tion

SEE ALSO
       report_power(2)","","Warning: Power table extrapolation (extrapolation mode) for port QN on cell lreset_sync/reset_sync_reg for parameter Cout. Lowest table value = 0.000100, highest table value = 0.008000, value = 0.000000 (POW-046) (MSG-3032)",""
"POW-052","Info","NAME
       POW-052 (information) Timer-derived activity data is cached on scenario
       %s

DESCRIPTION
       Timer-derived activity informations been calculated and cached for  the
       given scenario.  It will be invalidated and re-calculated automatically
       on demand.

WHAT NEXT
       No action required.","","Information: Timer-derived activity data is cached on scenario FUNC_0.85V_SETUP (POW-052) (MSG-3032)",""
"POW-054","Info","NAME
       POW-054  (information) Activity cache is invalidated for scenario '%s'.
       Do activity propagation for this scenario to get updated activity.

DESCRIPTION
       There was cached activity information available for the scenario but it
       has been invalidated.

WHAT NEXT
       Re-run activity propagation for the scenario.","","Information: Activity cache is invalidated for scenario 'FUNC_0.78V_SETUP'. Do activity propagation for this scenario to get updated activity. (POW-054) (MSG-3032)",""
"POW-116","Warning","NAME
       POW-116  (warning)  Net  '%s'  is already connected to pin '%s'. It may
       cause loss of switching activity.

DESCRIPTION
       This message occurs when net is already connected to a pin and  another
       driver  pin  is  trying  to connect with this net. It may cause loss of
       switching activity.

WHAT NEXT
       Check if there exist multiple drivers for this net. Else this situation
       may  occur  temporarily  due  to  connect  before disconnecting the old
       driver.","","Warning: Net 'hash_it/N15' is already connected to pin 'ctmi_57871/Y'. It may cause loss of switching activity. (POW-116) (MSG-3032)",""
"POW-120","Warning","NAME
       POW-120 (warning) '-essential' option should not be specified as it has
       been deprecated and is enabled by default.

DESCRIPTION
       The command saif_map -write_map -type [ptpx/verdi] will write  mappings
       for the essential points.

WHAT NEXT
        Do not specify '-essential' option.","","Warning: '-essential' option should not be specified as it has been deprecated and is enabled by default. (POW-120) (MSG-3032)",""
